"filename", "language", "JavaScript", "JSON", "JavaScript JSX", "HTML", "PostCSS", "XML", "Markdown", "comment", "blank", "total"
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\context\listContext.jsx", "JavaScript JSX", 0, 0, 40, 0, 0, 0, 0, 0, 12, 52
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\context\mute.jsx", "JavaScript JSX", 0, 0, 102, 0, 0, 0, 0, 0, 23, 125
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\context\publication.jsx", "JavaScript JSX", 0, 0, 61, 0, 0, 0, 0, 0, 16, 77
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\context\userContext.jsx", "JavaScript JSX", 0, 0, 130, 0, 0, 0, 0, 1, 20, 151
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\onlineStatus.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\requestHandler.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 10, 53
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\toggleMute.js", "JavaScript", 116, 0, 0, 0, 0, 0, 0, 0, 20, 136
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\togglePublicationFollow.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 11, 67
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\toggleUserFollow.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 11, 67
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\upload.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 3, 13, 77
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\hooks\useInfiniteScroll.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 9, 39
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\index.css", "PostCSS", 0, 0, 0, 0, 7381, 0, 0, 28, 2390, 9799
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\main.jsx", "JavaScript JSX", 0, 0, 47, 0, 0, 0, 0, 2, 2, 51
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\About\index.jsx", "JavaScript JSX", 0, 0, 111, 0, 0, 0, 0, 3, 7, 121
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Common\index.jsx", "JavaScript JSX", 0, 0, 42, 0, 0, 0, 0, 0, 8, 50
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Common\indexBack.jsx", "JavaScript JSX", 0, 0, 48, 0, 0, 0, 0, 0, 6, 54
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Create post\index.jsx", "JavaScript JSX", 0, 0, 151, 0, 0, 0, 0, 0, 23, 174
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\EmailVerification\index.jsx", "JavaScript JSX", 0, 0, 85, 0, 0, 0, 0, 0, 14, 99
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Error\index.jsx", "JavaScript JSX", 0, 0, 20, 0, 0, 0, 0, 5, 6, 31
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\ForgotPassword\index.jsx", "JavaScript JSX", 0, 0, 83, 0, 0, 0, 0, 0, 11, 94
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Home\Home Protected\index.jsx", "JavaScript JSX", 0, 0, 12, 0, 0, 0, 0, 3, 4, 19
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Library\Home\index.jsx", "JavaScript JSX", 0, 0, 69, 0, 0, 0, 0, 2, 11, 82
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Library\ReadingHistory\index.jsx", "JavaScript JSX", 0, 0, 120, 0, 0, 0, 0, 5, 18, 143
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Library\SavedLists\index.jsx", "JavaScript JSX", 0, 0, 78, 0, 0, 0, 0, 1, 11, 90
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Library\index.jsx", "JavaScript JSX", 0, 0, 34, 0, 0, 0, 0, 0, 6, 40
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\ListDetails\index.jsx", "JavaScript JSX", 0, 0, 404, 0, 0, 0, 0, 5, 34, 443
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Me\index.jsx", "JavaScript JSX", 0, 0, 10, 0, 0, 0, 0, 0, 4, 14
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\NewPublication\index.jsx", "JavaScript JSX", 0, 0, 123, 0, 0, 0, 0, 4, 18, 145
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\NoInternet\index.jsx", "JavaScript JSX", 0, 0, 21, 0, 0, 0, 0, 5, 6, 32
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Not found\index.jsx", "JavaScript JSX", 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Notification\index.jsx", "JavaScript JSX", 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Post Details\index.jsx", "JavaScript JSX", 0, 0, 303, 0, 0, 0, 0, 9, 31, 343
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Post Details\pageWrapper.jsx", "JavaScript JSX", 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Post Details\skeleton.jsx", "JavaScript JSX", 0, 0, 66, 0, 0, 0, 0, 2, 4, 72
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\About\index.jsx", "JavaScript JSX", 0, 0, 140, 0, 0, 0, 0, 4, 17, 161
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\CommonLayout\index.jsx", "JavaScript JSX", 0, 0, 176, 0, 0, 0, 0, 2, 12, 190
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\Follower\index.jsx", "JavaScript JSX", 0, 0, 108, 0, 0, 0, 0, 0, 15, 123
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\Following\index.jsx", "JavaScript JSX", 0, 0, 127, 0, 0, 0, 0, 0, 14, 141
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\Home\index.jsx", "JavaScript JSX", 0, 0, 71, 0, 0, 0, 0, 1, 10, 82
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\List\index.jsx", "JavaScript JSX", 0, 0, 38, 0, 0, 0, 0, 0, 6, 44
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Profile\index.jsx", "JavaScript JSX", 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\Followers\index.jsx", "JavaScript JSX", 0, 0, 48, 0, 0, 0, 0, 7, 10, 65
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\Inbox\index.jsx", "JavaScript JSX", 0, 0, 114, 0, 0, 0, 0, 5, 15, 134
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\PublicationDetails\index.jsx", "JavaScript JSX", 0, 0, 54, 0, 0, 0, 0, 1, 9, 64
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\PublicationDetails\wrapper.jsx", "JavaScript JSX", 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\Settings\index.jsx", "JavaScript JSX", 0, 0, 161, 0, 0, 0, 0, 6, 22, 189
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Publication\Settings\wrapper.jsx", "JavaScript JSX", 0, 0, 8, 0, 0, 0, 0, 0, 4, 12
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Recommendation\Following\index.jsx", "JavaScript JSX", 0, 0, 245, 0, 0, 0, 0, 4, 21, 270
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Recommendation\Muted\index.jsx", "JavaScript JSX", 0, 0, 144, 0, 0, 0, 0, 4, 14, 162
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Recommendation\ReadingHistory\index.jsx", "JavaScript JSX", 0, 0, 143, 0, 0, 0, 0, 6, 24, 173
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Recommendation\Suggestions\index.jsx", "JavaScript JSX", 0, 0, 175, 0, 0, 0, 0, 3, 20, 198
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\ResetPassword\index.jsx", "JavaScript JSX", 0, 0, 181, 0, 0, 0, 0, 0, 18, 199
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Search\index.jsx", "JavaScript JSX", 0, 0, 90, 0, 0, 0, 0, 3, 8, 101
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Search\wrapper.jsx", "JavaScript JSX", 0, 0, 9, 0, 0, 0, 0, 0, 4, 13
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Settings\Account\index.jsx", "JavaScript JSX", 0, 0, 24, 0, 0, 0, 0, 0, 3, 27
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Settings\CommonLayout\index.jsx", "JavaScript JSX", 0, 0, 21, 0, 0, 0, 0, 0, 4, 25
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Settings\Publishing\index.jsx", "JavaScript JSX", 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Settings\Security\index.jsx", "JavaScript JSX", 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Stats\AllStats\index.jsx", "JavaScript JSX", 0, 0, 24, 0, 0, 0, 0, 0, 3, 27
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Stats\Audience\index.jsx", "JavaScript JSX", 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Stats\Blog\index.jsx", "JavaScript JSX", 0, 0, 65, 0, 0, 0, 0, 4, 9, 78
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Stats\index.jsx", "JavaScript JSX", 0, 0, 6, 0, 0, 0, 0, 0, 3, 9
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\Stories\index.jsx", "JavaScript JSX", 0, 0, 101, 0, 0, 0, 0, 5, 12, 118
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\pages\TopicDetails\index.jsx", "JavaScript JSX", 0, 0, 52, 0, 0, 0, 0, 1, 9, 62
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\authChannel.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\common.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 8, 40
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\dates.js", "JavaScript", 88, 0, 0, 0, 0, 0, 0, 2, 28, 118
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\getFullDate.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\monthDateFormatter.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 10, 44
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\monthDateLongFormatter.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 10, 44
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\refreshToken.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\src\utils\toaster.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\vercel.json", "JSON", 0, 8, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\shubh\OneDrive\Desktop\Blog MERN Project\frontend\vite.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"Total", "-", 685, 6285, 26083, 17, 7381, 1, 2, 394, 5600, 46448
